external_gene_name	GM2091_avg	GM2092_avg	GM2093_avg	GM2094_avg	GM2095_avg	GM2096_avg	GM2097_avg	GM2100_avg
Gm48715	0	0	0	0	0	0	0	0
Gm48716	0	0	0	0	0	0	0	0
Gm48717	13	6	9	8	16	15	14	13
Gm48718	0	0	0	0	2	0	0	0
Gm48719	0	0	0	1	0	0	1	1
Gm4872	0	0	0	0	0	0	0	0
Gm48720	0	0	0	0	0	0	0	0
Gm48721	0	0	0	0	0	0	0	0
Gm48722	0	0	0	0	0	0	0	0
Gm48723	0	0	0	0	0	0	0	0
Gm48724	0	0	0	0	0	0	0	0
Gm48725	0	0	0	0	0	0	0	0
Gm48726	0	0	0	0	0	0	0	0
Gm48727	3	6	0	5	0	0	0	1
Gm48728	0	0	0	0	0	0	0	0
Gm48729	0	0	0	0	0	0	0	0
Gm4873	0	0	0	0	0	0	1	0
Gm48730	0	0	0	0	0	0	0	0
Gm48731	0	0	0	0	0	0	0	0
Gm48732	1	0	1	0	0	2	0	2
Gm48733	0	0	0	0	0	1	0	0
Gm48734	0	3	2	5	3	4	2	3
Gm48735	6	1	3	5	4	4	1	4
Gm48736	0	0	0	0	0	0	0	0
Gm48737	2	1	2	1	3	2	1	4
Gm48738	0	0	1	0	1	1	1	0
Gm48739	1	1	1	0	2	1	2	3
Gm4874	0	0	0	0	0	0	0	0
Gm48740	1	2	0	1	1	0	0	0
Gm48742	0	0	0	0	0	0	0	0
Gm48743	0	7	3	2	4	5	1	4
Gm48744	1	1	0	2	0	0	0	4
Gm48745	0	0	0	0	0	0	0	0
Gm48746	0	0	0	0	0	0	0	0
Gm48747	1	4	3	1	0	1	1	4
Gm48748	0	0	0	2	0	0	1	0
Gm48749	0	0	0	0	0	0	0	0
Gm4875	8	9	10	6	5	15	8	10
Gm48750	1	1	0	0	0	0	0	0
Gm48751	0	1	7	0	2	1	4	1
Gm48752	1	0	0	0	0	0	0	0
Gm48753	0	0	0	0	0	0	0	0
Gm48754	0	0	0	0	0	0	0	0
Gm48755	0	0	0	0	0	0	0	0
Gm48756	0	0	0	0	0	0	0	0
Gm48757	0	0	0	0	0	0	0	0
Gm48758	1	0	1	0	0	0	1	0
Gm48759	0	0	0	0	0	0	0	0
Gm4876	72	61	81	69	35	43	28	46
Gm48760	0	0	0	0	0	0	0	0
Gm48761	6	0	0	1	0	0	0	1
Gm48762	0	0	0	0	0	0	0	0
Gm48763	0	0	0	0	0	0	0	0
Gm48764	0	0	0	0	1	0	0	0
Gm48765	0	0	0	0	0	0	0	0
Gm48766	1	2	3	1	2	2	2	1
Gm48767	0	0	1	0	0	0	2	0
Gm48768	71	76	55	94	38	49	39	63
Gm48769	0	0	0	0	0	0	0	0
Gm4877	0	0	0	1	0	1	0	0
Gm48770	0	0	1	2	0	1	1	0
Gm48771	0	1	0	2	0	0	0	0
Gm48772	0	0	1	5	0	0	0	0
Gm48773	0	0	0	0	0	0	0	0
Gm48774	0	0	0	0	0	0	0	0
Gm48775	0	0	0	0	0	0	0	0
Gm48776	0	0	0	0	0	0	0	0
Gm48777	0	0	0	0	1	0	0	0
Gm48778	0	0	0	0	0	0	0	0
Gm48779	0	0	0	0	0	0	0	0
Gm48780	5	5	14	15	14	18	7	15
Gm48781	0	0	0	1	0	0	0	0
Gm48782	0	0	0	0	0	0	0	0
Gm48783	2	2	0	2	0	0	0	0
Gm48784	12	12	10	9	18	9	11	8
Gm48785	0	0	0	0	0	0	0	0
Gm48786	1	0	1	2	0	0	0	0
Gm48787	0	0	0	0	0	0	0	0
Gm48788	0	0	0	0	0	0	0	0
Gm48789	0	0	0	0	0	0	0	1
Gm4879	0	0	0	0	0	0	0	0
Gm48790	1	0	3	1	2	0	1	1
Gm48791	0	0	0	0	0	0	0	0
Gm48792	0	0	1	0	0	0	0	0
Gm48793	0	0	0	0	0	0	0	0
Gm48794	0	0	0	0	0	0	0	0
Gm48795	0	0	0	0	0	0	0	0
Gm48796	161	77	67	82	64	56	43	64
Gm48798	1	1	0	0	0	0	0	1
Gm48799	0	0	0	0	0	0	0	0
Gm4880	1	0	0	2	2	3	1	0
Gm48800	0	0	0	0	0	0	0	0
Gm48801	0	0	0	0	0	0	0	0
Gm48802	0	0	0	0	0	0	0	0
Gm48803	0	0	0	0	0	0	0	0
Gm48804	12	16	17	24	31	9	17	17
Gm48805	1	0	0	0	0	0	0	0
Gm48806	0	0	0	0	0	0	0	0
Gm48807	1	0	0	1	1	0	0	0
Gm48808	6	5	5	9	5	0	2	4
Gm48809	0	0	0	0	0	0	0	0
Gm48810	0	0	0	0	0	0	0	0
Gm48811	0	0	0	0	0	0	0	0
Gm48812	2	3	5	5	1	7	4	1
Gm48813	0	0	0	0	0	0	0	0
Gm48814	0	0	0	0	0	0	0	0
Gm48815	0	0	0	1	0	1	0	0
Gm48816	0	0	0	0	0	0	0	0
Gm48817	0	0	0	0	0	0	0	0
Gm48818	0	0	0	0	0	0	0	0
Gm48819	0	1	0	1	0	0	0	0
Gm48820	0	0	0	0	0	0	0	1
Gm48821	0	0	0	0	0	0	0	0
Gm48822	12	6	7	7	8	9	8	11
Gm48823	0	0	0	0	0	1	0	0
Gm48824	1	1	4	2	1	3	3	6
Gm48825	0	0	0	0	0	0	0	0
Gm48826	0	0	0	0	0	0	0	0
Gm48827	10	7	4	7	2	3	2	0
Gm48828	0	0	0	0	0	0	0	0
Gm48829	0	0	0	0	0	0	0	0
Gm4883	1	0	1	0	0	0	0	0
Gm48830	0	0	0	0	0	0	0	0
Gm48831	0	0	0	0	0	0	0	0
Gm48832	0	0	0	1	0	0	0	0
Gm48833	0	0	0	0	0	0	0	0
Gm48834	0	0	0	0	0	0	0	0
Gm48835	0	0	0	0	1	0	1	4
Gm48836	0	0	0	0	0	0	0	0
Gm48837	1	0	1	0	0	0	0	0
Gm48838	20	24	13	17	13	19	20	15
Gm48839	0	0	0	0	0	0	0	0
Gm4884	0	0	0	0	0	0	0	0
Gm48840	2	1	1	8	3	2	3	1
Gm48842	0	0	0	0	0	0	0	0
Gm48843	3	0	1	1	2	0	3	2
Gm48844	0	0	1	0	0	0	0	0
Gm48845	1	1	0	1	0	0	0	0
Gm48846	0	0	0	0	0	0	0	0
Gm48847	0	0	0	0	0	0	0	0
Gm48848	0	0	0	0	0	0	0	0
Gm48849	1	1	1	2	0	0	0	0
Gm48850	0	0	0	0	0	0	0	0
Gm48851	0	0	0	0	0	0	0	0
Gm48853	3	1	1	2	3	1	0	1
Gm48854	2	0	0	1	0	0	0	0
Gm48855	0	0	0	0	0	0	0	0
Gm48856	0	0	0	1	0	0	0	0
Gm48857	1	0	1	1	3	0	1	0
Gm48858	1	0	0	1	0	0	0	0
Gm48859	0	0	0	0	0	0	0	0
Gm4886	0	0	0	0	0	0	0	0
Gm48860	1	0	5	1	1	1	2	4
Gm48862	0	0	0	0	0	0	0	0
Gm48864	0	0	0	0	0	0	0	0
Gm48865	58	67	19	62	19	18	26	21
Gm48866	0	0	0	0	1	0	0	0
Gm48867	0	0	0	0	0	0	0	0
Gm48868	0	0	0	0	0	0	0	0
Gm48869	1	0	1	0	0	0	1	0
Gm4887	3	4	3	6	4	4	6	4
Gm48870	4	3	3	4	6	1	5	2
Gm48871	1	0	3	0	2	1	1	1
Gm48872	2	0	2	2	2	2	0	1
Gm48873	1	0	0	0	1	0	0	0
Gm48874	0	0	0	0	0	0	0	0
Gm48875	0	0	0	0	0	0	0	0
Gm48876	0	0	0	0	0	0	0	0
Gm48877	1	1	0	0	0	0	0	0
Gm48878	3	3	2	0	3	2	0	0
Gm48879	0	0	0	0	0	0	0	0
Gm48880	2	0	1	0	0	2	0	1
Gm48881	0	0	0	0	0	1	0	0
Gm48882	4	1	5	6	2	0	2	0
Gm48883	0	0	4	2	2	3	0	1
Gm48884	0	0	0	0	0	0	0	0
Gm48885	0	0	1	0	0	0	0	1
Gm48886	0	0	0	0	0	0	0	0
Gm48887	0	1	2	1	3	2	3	3
Gm48888	0	0	0	0	0	0	0	0
Gm48889	4	2	4	0	1	4	5	5
Gm4889	8	4	4	3	6	8	3	5
Gm48890	6	2	8	6	7	4	6	10
Gm48891	0	0	0	0	0	0	0	0
Gm48892	0	0	0	0	0	0	0	0
Gm48893	7	7	5	5	5	2	0	4
Gm48894	0	0	1	1	0	0	0	1
Gm48895	0	0	0	0	0	0	0	0
Gm48896	0	0	0	0	0	0	0	0
Gm48897	0	0	0	0	0	0	0	0
Gm48898	17	10	5	15	8	8	8	12
Gm48899	0	0	1	1	0	0	0	1
Gm4890	7	9	24	15	11	24	18	26
Gm48900	0	0	0	1	0	0	0	0
Gm48901	0	0	0	0	0	0	0	0
Gm48902	0	0	0	0	0	0	0	1
Gm48903	0	4	2	0	2	0	0	1
Gm48904	0	1	3	1	2	1	0	3
Gm48905	0	0	0	0	0	0	0	0
Gm48906	0	1	1	0	0	1	0	0
Gm48908	3	2	9	5	1	3	4	5
Gm48909	0	0	1	1	0	0	0	0
Gm4891	2	2	0	1	2	0	0	1
Gm48910	0	0	0	0	0	0	0	0
Gm48911	0	0	0	0	0	0	0	0
Gm48912	0	0	0	0	0	0	0	0
Gm48913	0	0	2	1	1	1	0	1
Gm48914	1	3	3	2	0	1	1	1
Gm48915	0	0	0	0	0	0	0	0
Gm48916	0	0	0	0	0	0	0	0
Gm48917	0	0	0	0	0	0	0	0
Gm48918	0	0	0	0	0	0	0	0
Gm48919	0	0	0	0	0	0	0	0
Gm48920	0	0	0	0	0	0	0	0
Gm48921	0	0	0	0	0	0	0	0
Gm48922	0	0	0	0	0	0	0	0
Gm48923	0	0	0	0	0	0	0	0
Gm48924	0	0	0	0	0	0	0	0
Gm48925	0	0	0	0	0	0	0	0
Gm48926	0	0	0	0	0	0	0	0
Gm48927	0	0	0	0	0	0	0	0
Gm48928	9	11	10	7	16	10	11	15
Gm48929	0	0	0	0	0	0	0	0
Gm48930	3	2	1	1	1	2	0	1
Gm48931	0	0	0	1	0	0	0	0
Gm48932	92	138	90	179	96	121	112	131
Gm48933	16	13	2	13	4	4	2	4
Gm48934	0	0	0	0	0	0	0	0
Gm48935	21	7	0	10	4	0	2	1
Gm48936	62	23	4	35	1	1	4	6
Gm48937	0	0	0	0	0	0	0	0
Gm48938	0	0	0	0	0	0	0	0
Gm48939	5	5	3	10	1	1	0	3
Gm4894	0	0	0	0	0	0	0	0
Gm48940	8	5	1	4	0	1	0	2
Gm48941	0	0	0	0	0	0	0	0
Gm48942	0	0	0	0	0	0	0	0
Gm48943	0	0	0	0	0	0	0	0
Gm48944	0	0	0	0	0	0	0	0
Gm48945	2	2	1	2	8	3	6	8
Gm48946	0	0	0	0	0	0	0	0
Gm48947	0	0	1	0	0	0	0	0
Gm48948	0	0	1	0	0	0	0	0
Gm48949	16	14	3	15	7	8	5	17
Gm4895	3	5	3	2	3	2	1	3
Gm48950	0	0	0	2	2	1	1	0
Gm48951	0	0	0	0	0	0	0	0
Gm48952	4	6	4	3	4	2	0	2
Gm48953	0	1	0	0	0	0	1	0
Gm48954	0	1	1	1	2	0	5	5
Gm48955	0	0	0	0	0	0	0	0
Gm48956	0	0	0	0	1	2	1	1
Gm48958	3	0	1	0	1	0	0	1
Gm48959	0	0	0	0	0	0	0	0
Gm48961	12	0	4	0	1	5	8	4
Gm48962	0	0	0	0	0	0	0	0
Gm48963	0	0	0	0	0	0	0	0
Gm48964	0	0	0	0	0	0	0	2
Gm48965	10	4	6	7	3	5	2	4
Gm48966	0	0	0	1	0	1	0	0
Gm48967	1	0	0	0	0	0	0	1
Gm48968	0	0	0	0	0	0	0	0
Gm48969	0	0	0	1	0	0	0	1
Gm48970	0	0	0	0	0	0	0	0
Gm48971	0	0	0	0	0	0	0	0
Gm48972	1	0	0	0	0	0	0	0
Gm48973	0	0	0	0	0	0	0	0
Gm48974	0	0	0	0	0	0	0	0
Gm48975	0	0	0	0	0	0	0	0
Gm48976	1	0	0	0	0	0	0	0
Gm48977	0	0	0	0	0	0	0	0
Gm48978	3	2	2	2	1	1	1	1
Gm48979	0	0	0	0	0	0	0	0
Gm4898	0	0	0	0	0	0	0	0
Gm48980	0	0	0	0	0	0	0	0
Gm48981	0	0	0	0	0	0	0	0
Gm48982	0	0	0	0	0	0	0	0
Gm48983	0	0	0	0	0	0	0	0
Gm48984	0	0	0	0	0	0	0	0
Gm48985	0	0	0	0	0	1	0	1
Gm48986	1	1	3	0	0	3	1	2
Gm48987	0	0	0	0	0	0	0	0
Gm48988	0	0	0	0	0	1	0	0
Gm48989	0	0	0	0	0	0	0	0
Gm4899	0	0	0	0	0	0	0	0
Gm48990	0	0	0	0	0	0	0	0
Gm48991	0	0	0	0	0	0	0	0
Gm48992	30	37	67	42	53	59	58	70
Gm48993	0	1	0	1	4	7	1	1
Gm48994	0	0	0	0	0	0	0	1
Gm48995	0	0	0	0	0	0	0	0
Gm48996	0	2	2	1	0	0	0	0
Gm48997	1	2	1	0	1	0	0	0
Gm48998	4	7	4	8	5	2	7	11
Gm48999	0	0	0	0	0	0	0	0
Gm4900	0	2	1	3	0	0	1	1
Gm49000	0	0	0	0	0	0	0	0
Gm49001	0	0	2	0	0	0	0	0
Gm49002	0	0	0	0	0	0	0	2
Gm49003	0	0	0	0	0	0	0	0
Gm49004	2	1	2	5	0	1	2	1
Gm49005	0	0	0	0	0	0	0	0
Gm49006	0	0	0	0	0	0	0	0
Gm49007	0	0	0	0	0	0	0	0
Gm49008	0	1	0	0	0	0	0	0
Gm49009	1	0	0	2	0	0	2	1
Gm49010	0	0	0	0	0	0	1	0
Gm49011	1	0	0	1	1	0	0	0
Gm49012	47	55	39	43	33	27	22	45
Gm49013	0	0	0	0	0	0	0	0
Gm49014	0	0	0	0	0	0	0	0
Gm49015	0	1	0	0	0	1	0	0
Gm49016	1	0	0	0	0	0	0	0
Gm49017	1	1	0	0	1	0	0	1
Gm49018	0	0	0	0	0	0	0	0
Gm49019	0	0	0	0	0	0	0	0
Gm49020	1	1	1	3	0	1	3	0
Gm49021	0	0	0	0	0	0	0	0
Gm49022	0	0	0	0	0	0	0	1
Gm49023	0	0	0	0	0	0	0	1
Gm49024	2	1	1	1	1	2	1	3
Gm49025	12	15	5	16	5	3	4	3
Gm49026	1	1	2	0	1	0	0	0
Gm49027	110	45	39	59	42	51	45	59
Gm49028	0	0	0	0	0	0	0	0
Gm49029	0	0	0	0	0	0	0	0
Gm4903	0	0	0	0	0	0	0	0
Gm49030	1	0	0	0	0	0	0	0
Gm49031	0	0	0	0	0	0	0	0
Gm49032	20	15	38	35	24	36	32	29
Gm49033	0	0	0	0	0	0	0	0
Gm49034	0	0	0	0	0	0	0	0
Gm49035	0	0	0	3	0	0	0	0
Gm49036	0	0	0	0	0	0	0	0
Gm49037	0	0	0	0	0	0	0	0
Gm49038	0	0	0	0	0	0	0	0
Gm49039	0	0	0	0	0	0	0	0
Gm4904	0	0	0	0	0	0	0	0
Gm49040	0	0	0	0	0	0	0	0
Gm49041	27	13	10	40	6	11	15	4
Gm49042	0	0	2	0	0	0	0	0
Gm49043	0	0	0	0	0	0	0	0
Gm49044	0	0	0	0	0	0	0	0
Gm49045	0	0	0	0	0	0	0	0
Gm49046	3	1	1	0	1	1	0	0
Gm49047	0	0	0	0	0	0	0	0
Gm49048	0	0	0	0	0	0	0	0
Gm49049	0	0	0	0	0	0	0	0
Gm49050	0	0	0	0	0	0	0	0
Gm49051	0	0	0	0	0	0	0	0
Gm49052	0	0	0	0	0	0	0	0
Gm49053	0	0	0	0	0	0	0	0
Gm49054	0	0	0	0	0	0	0	0
Gm49055	0	1	0	0	0	0	0	0
Gm49056	0	0	0	0	0	0	0	0
Gm49057	0	0	0	0	0	0	0	0
Gm49058	3	0	4	3	2	1	3	0
Gm49059	0	0	0	0	0	0	0	0
Gm49060	0	0	0	0	0	0	0	0
Gm49061	0	0	0	0	0	0	0	0
Gm49062	0	0	0	0	0	0	0	0
Gm49063	0	0	0	0	0	0	0	0
Gm49064	4	16	45	18	37	38	42	52
Gm49066	63	47	42	93	25	29	22	29
Gm49067	3	2	2	1	1	4	1	3
Gm49068	0	0	0	0	0	0	0	0
Gm49069	61	53	80	40	65	49	53	83
Gm49070	0	0	0	0	0	0	0	0
Gm49071	0	0	0	0	0	0	0	0
Gm49072	0	0	0	0	0	0	0	0
Gm49073	0	0	0	0	0	0	0	0
Gm49074	0	0	0	0	0	0	0	0
Gm49075	0	0	0	0	0	0	0	0
Gm49076	0	2	0	0	0	0	0	1
Gm49077	7	14	14	20	13	8	8	12
Gm49078	0	0	0	0	0	0	0	0
Gm49079	0	0	0	0	0	0	0	0
Gm4908	5	8	7	11	3	5	6	9
Gm49080	0	0	0	0	0	0	0	0
Gm49081	0	0	0	0	0	0	0	0
Gm49082	0	0	0	0	0	0	0	0
Gm49083	1	1	0	1	0	3	2	1
Gm49084	0	0	0	0	0	0	0	0
Gm49085	11	13	18	16	11	8	8	14
Gm49086	2	6	13	11	13	12	8	14
Gm49087	1	0	0	2	0	0	0	1
Gm49088	0	0	0	0	0	0	0	0
Gm49089	0	0	1	0	0	1	0	0
Gm4909	0	0	0	0	0	0	0	0
Gm49090	0	0	0	0	0	0	0	0
Gm49091	0	0	0	0	0	0	0	0
Gm49092	52	22	14	21	22	21	19	25
Gm49093	0	0	0	0	1	0	0	0
Gm49094	0	0	0	0	0	0	0	0
Gm49095	0	0	0	0	0	0	0	0
Gm49096	2	5	12	5	16	20	11	23
Gm49097	2	4	3	5	6	8	5	10
Gm49098	2	2	0	0	0	0	0	5
Gm49099	0	0	0	0	0	0	0	0
Gm4910	0	0	0	0	0	0	0	0
Gm49100	2	0	0	0	0	0	0	0
Gm49101	0	0	0	0	0	0	0	0
Gm49103	0	0	0	0	0	0	0	0
Gm49104	0	0	0	0	0	0	0	0
Gm49105	0	0	1	0	0	0	0	0
Gm49106	0	1	1	1	0	0	0	0
Gm49107	0	0	0	0	0	0	0	0
Gm49108	0	0	0	0	0	0	0	0
Gm49109	0	0	0	0	0	0	0	0
Gm4911	0	0	0	0	0	0	0	0
Gm49110	0	0	0	0	0	0	0	0
Gm49111	0	0	0	0	0	0	0	0
Gm49112	0	0	0	0	0	0	0	0
Gm49113	0	0	0	0	0	0	0	0
Gm49114	0	0	0	0	0	0	0	0
Gm49115	0	0	0	0	0	0	0	0
Gm49116	0	0	0	0	0	0	0	0
Gm49117	0	0	0	0	0	0	0	0
Gm49118	0	0	0	0	0	0	0	0
Gm49119	0	0	0	0	0	0	0	0
Gm4912	1	1	0	1	1	0	0	2
Gm49120	0	0	0	0	0	0	0	0
Gm49121	0	0	0	0	0	0	0	0
Gm49122	0	0	0	0	0	0	0	0
Gm49123	0	0	1	0	0	0	0	0
Gm49124	2	0	3	2	4	1	3	4
Gm49125	49	28	37	45	56	42	40	61
Gm49126	0	0	0	0	0	0	0	0
Gm49127	0	1	0	2	0	2	2	2
Gm49128	0	0	0	0	0	0	0	0
Gm49129	0	0	0	0	0	0	0	0
Gm4913	0	0	0	0	0	0	0	0
Gm49130	11	10	39	15	14	26	22	19
Gm49131	0	0	0	0	0	0	0	0
Gm49132	0	0	0	0	0	0	0	0
Gm49133	0	0	0	0	0	0	0	0
Gm49134	0	0	0	0	0	0	0	0
Gm49135	0	0	0	0	0	0	0	0
Gm49136	0	0	0	0	0	0	0	0
Gm49137	0	0	0	0	0	0	0	0
Gm49138	0	0	0	1	1	0	0	0
Gm49139	0	0	0	1	0	0	0	0
Gm4914	0	0	0	0	0	0	0	0
Gm49140	0	0	0	0	0	0	0	0
Gm49141	0	0	0	0	0	0	0	0
Gm49142	0	0	0	0	0	0	0	0
Gm49143	0	0	0	0	0	0	0	0
Gm49144	1	2	0	5	0	0	2	1
Gm49145	0	1	1	0	0	0	0	0
Gm49146	0	0	0	1	0	0	0	0
Gm49147	0	0	0	0	0	0	0	0
Gm49148	0	0	0	0	0	0	0	0
Gm49149	1	0	0	0	0	1	0	0
Gm4915	0	0	0	0	0	0	0	0
Gm49150	0	1	0	1	0	0	0	0
Gm49151	0	0	0	0	0	0	0	0
Gm49152	1	1	1	0	1	7	1	0
Gm49153	0	0	0	0	2	3	4	0
Gm49154	0	2	0	0	0	4	1	0
Gm49155	1	0	0	0	0	0	0	0
Gm49156	0	0	0	0	0	0	0	0
Gm49157	0	0	0	0	0	0	0	0
Gm49158	0	0	0	0	0	0	0	0
Gm49159	0	0	0	0	0	0	0	0
Gm4916	0	0	0	0	0	0	0	0
Gm49160	0	0	0	0	0	0	0	0
Gm49161	0	0	0	0	0	0	0	0
Gm49162	0	0	0	0	0	0	0	0
Gm49163	0	2	0	1	0	0	0	0
Gm49164	1	2	3	2	3	1	7	5
Gm49165	0	1	3	3	0	3	1	0
Gm49166	0	0	0	0	0	0	0	0
Gm49167	1	2	0	6	1	3	0	0
Gm49168	3	2	3	1	3	1	1	0
Gm49169	16	22	32	12	34	59	28	21
Gm4917	0	0	0	0	0	0	0	0
Gm49170	0	0	0	0	0	0	0	0
Gm49171	0	0	0	2	0	0	0	0
Gm49172	0	5	0	8	1	0	2	2
Gm49173	0	0	0	0	0	0	0	0
Gm49174	0	0	0	0	0	0	0	0
Gm49175	0	0	0	0	0	0	0	0
Gm49176	0	0	0	0	0	0	0	0
Gm49177	0	0	0	0	0	0	0	0
Gm49178	0	0	0	0	0	0	0	0
Gm49179	16	9	15	28	14	17	19	31
Gm4918	0	0	0	0	0	0	0	0
Gm49180	0	0	0	0	0	0	0	0
Gm49181	0	0	0	0	0	0	0	0
Gm49182	0	1	2	4	1	2	1	0
Gm49183	0	0	0	0	0	0	0	0
Gm49184	0	0	0	0	0	0	0	0
Gm49185	0	0	0	0	0	0	0	0
Gm49186	0	0	0	0	0	0	0	0
Gm49187	0	0	0	0	1	0	0	0
Gm49188	0	0	1	0	0	0	0	0
Gm49189	0	0	0	0	0	0	0	0
Gm4919	0	0	0	0	0	0	0	0
Gm49190	0	0	0	0	0	0	0	2
Gm49191	0	0	0	0	0	0	0	0
Gm49192	0	0	0	0	0	0	0	0
Gm49193	0	0	0	0	0	0	0	0
Gm49194	22	21	13	23	15	13	19	16
Gm49195	4	2	5	3	9	6	4	9
Gm49196	5	5	7	4	4	5	10	8
Gm49197	2	1	2	0	0	0	0	0
Gm49198	0	0	0	0	0	0	0	0
Gm49199	0	0	0	1	0	0	0	1
Gm49200	0	0	0	0	0	1	0	0
Gm49201	78	83	57	108	55	69	54	49
Gm49202	0	0	0	0	0	0	0	0
Gm49203	0	0	0	0	0	0	0	0
Gm49204	100	73	89	88	74	84	86	103
Gm49205	0	0	1	1	0	1	1	1
Gm49206	0	0	0	0	0	0	0	0
Gm49207	12	0	3	5	6	4	5	7
Gm49208	0	0	0	0	0	0	0	0
Gm49209	0	0	0	0	0	0	0	0
Gm4921	0	0	0	0	0	0	0	0
Gm49210	0	0	0	0	0	0	0	0
Gm49211	0	0	0	0	0	0	0	0
Gm49212	0	0	0	0	0	0	0	0
Gm49213	0	0	0	0	0	0	0	0
Gm49214	0	0	0	0	0	0	0	0
Gm49215	1	0	0	0	0	0	0	0
Gm49216	1	2	3	0	0	1	0	2
Gm49217	0	1	0	0	0	0	0	0
Gm49218	0	0	0	0	0	0	0	0
Gm49219	0	0	0	0	0	0	0	0
Gm4922	0	0	0	0	0	0	0	0
Gm49220	0	0	0	0	0	0	0	0
Gm49221	0	0	0	0	0	0	0	0
Gm49222	0	0	0	0	0	0	0	0
Gm49223	9	13	8	10	18	15	19	20
Gm49224	1	0	0	0	1	0	0	1
Gm49225	0	0	0	0	0	0	0	0
Gm49226	0	0	0	0	0	0	0	0
Gm49227	16	26	10	50	7	9	15	37
Gm49228	0	0	0	0	0	0	0	0
Gm49229	0	0	0	0	0	0	0	0
Gm49230	0	0	0	0	0	0	0	0
Gm49231	0	0	0	0	0	0	0	0
Gm49232	0	0	0	0	0	0	0	0
Gm49233	0	1	0	0	0	0	0	0
Gm49234	0	0	0	0	0	0	0	0
Gm49235	0	0	0	0	0	0	0	0
Gm49236	0	0	0	0	0	0	0	0
Gm49237	0	0	0	0	0	0	0	0
Gm49238	0	0	0	0	0	0	0	0
Gm49239	0	0	0	0	0	0	0	0
Gm4924	52	98	86	127	95	96	110	124
Gm49240	0	0	0	1	1	0	0	0
Gm49241	0	0	0	0	0	0	0	0
Gm49242	1	0	0	0	0	0	0	0
Gm49243	0	0	0	0	0	0	0	0
Gm49244	1	0	0	0	1	0	0	0
Gm49245	0	0	0	0	0	0	0	0
Gm49246	0	2	0	1	1	0	0	0
Gm49247	0	0	0	0	0	0	0	0
Gm49248	0	0	0	0	0	0	0	0
Gm49249	7	5	2	7	0	0	2	3
Gm4925	10	12	10	22	12	13	15	10
Gm49250	0	0	0	0	0	0	0	0
Gm49251	0	0	0	0	0	0	0	0
Gm49252	3	3	0	4	0	1	0	3
Gm49253	0	0	0	0	0	0	0	0
Gm49254	0	0	0	0	0	0	0	0
Gm49255	0	0	0	0	0	0	0	0
Gm49256	2	3	7	6	5	3	5	14
Gm49257	0	0	0	0	0	0	0	0
Gm49258	0	0	0	1	0	0	0	0
Gm49259	0	0	0	0	0	0	0	0
Gm4926	12	5	8	14	20	20	23	24
Gm49260	0	0	1	0	0	2	0	1
Gm49261	0	0	0	0	0	0	0	0
Gm49262	0	0	0	0	0	0	0	0
Gm49263	4	0	0	1	1	0	0	0
Gm49265	4	0	5	2	3	0	5	3
Gm49266	1	1	3	0	5	6	3	0
Gm49267	0	0	0	1	0	0	0	0
Gm49268	0	0	0	0	0	0	0	0
Gm49269	0	0	0	0	0	0	0	0
Gm4927	0	0	0	0	0	0	0	0
Gm49270	0	0	0	0	0	1	0	0
Gm49271	3	9	4	5	3	1	10	7
Gm49272	1	0	3	0	1	1	0	1
Gm49273	0	0	0	0	0	0	0	0
Gm49274	0	0	0	0	0	0	0	0
Gm49275	0	0	0	0	0	0	0	0
Gm49276	0	0	0	0	0	0	0	0
Gm49277	0	0	0	0	0	0	0	0
Gm49278	0	1	0	0	0	0	0	0
Gm49279	0	0	0	0	0	0	0	0
Gm4928	2	2	2	0	4	0	2	2
Gm49280	0	0	0	0	0	0	0	0
Gm49281	0	0	0	0	0	0	0	0
Gm49282	1	2	1	0	2	0	0	1
Gm49283	1	1	1	2	0	0	0	0
Gm49284	84	161	222	130	145	157	176	220
Gm49285	0	0	0	0	0	0	0	0
Gm49286	2	0	1	1	1	0	0	0
Gm49287	0	0	0	0	0	0	0	0
Gm49288	2	1	0	2	1	0	0	0
Gm49289	0	0	0	0	0	0	0	0
Gm4929	6	11	9	9	8	7	10	7
Gm49290	0	0	0	0	0	0	0	0
Gm49291	2	5	6	5	4	1	2	11
Gm49292	0	0	1	2	0	1	1	2
Gm49293	0	0	0	0	0	0	0	0
Gm49294	0	0	0	0	0	0	0	0
Gm49295	0	0	0	0	0	0	0	0
Gm49296	0	0	0	0	0	0	0	0
Gm49297	4	4	2	3	2	2	1	1
Gm49298	0	0	0	0	1	1	0	1
Gm49299	1	0	0	0	0	1	0	0
Gm4930	0	0	0	0	0	0	0	0
Gm49300	13	13	12	25	19	17	16	36
Gm49301	0	0	0	0	0	0	0	1
Gm49302	0	0	0	0	0	0	0	0
Gm49303	0	1	3	3	1	0	2	1
Gm49304	0	0	0	0	0	0	0	0
Gm49305	0	0	2	0	0	0	0	1
Gm49306	6	3	3	4	1	1	1	2
Gm49307	0	1	1	0	0	1	0	0
Gm49308	5	5	4	5	4	3	3	7
Gm49309	0	0	0	0	0	0	0	0
Gm49310	0	0	0	0	0	1	1	0
Gm49311	1	0	2	0	3	2	0	1
Gm49312	3	4	9	8	8	9	5	10
Gm49313	0	0	0	0	1	0	0	1
Gm49314	0	0	0	0	0	0	0	0
Gm49315	0	0	0	0	0	0	0	0
Gm49316	0	0	0	0	0	0	0	0
